CODIGO,Unnamed: 1,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-03-0065-46,,13-010,HUEHUETENANGO,MALACATANCITO,"LICEO PRIVADO MIXTO ""EMANUEL""",CABECERA MUNICIPAL,50054877,AUGUSTO RENɠCASTILLO AGUIRRE,SAIRO BACILIO VILLATORO VSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0067-46,,13-010,HUEHUETENANGO,MALACATANCITO,"LICEO PRIVADO MIXTO ""EMANUEL""",CABECERA MUNICIPAL,50054877,AUGUSTO RENɠCASTILLO AGUIRRE,SAIRO BACILIO VILLATORO VSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0069-46,,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO TECNOLӇICO RURAL,CASER͏ TOJOCHN,53226509,AUGUSTO RENɠCASTILLO AGUIRRE,MICHAEL AROLDO RODR͇UEZ LӐEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-03-0070-46,,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO TECNOLӇICO RURAL,"CASER͏ TOJOCHN, ALDEA PUCAL",53226509,AUGUSTO RENɠCASTILLO AGUIRRE,MICHAEL AROLDO RODR͇UEZ LӐEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-03-0076-46,,13-010,HUEHUETENANGO,MALACATANCITO,LICEO PRIVADO MIXTO EMANUEL,CABECERA MUNICIPAL DE MALACATANCITO MALACATANCITO,50054877,AUGUSTO RENɠCASTILLO AGUIRRE,FLAVIO ARTURO SAMAYOA RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-03-0080-46,,13-010,HUEHUETENANGO,MALACATANCITO,LICEO PRIVADO MIXTO EMANUEL,CABECERA MUNICIPAL,50054877,AUGUSTO RENɠCASTILLO AGUIRRE,SAIRO BACILIO VILLATORO VSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-03-0083-46,,13-009,HUEHUETENANGO,MALACATANCITO,COLEGIO MIXTO INTERCULTURAL MALACATANCITO,CABECERA MUNICIPAL,77569712,AUGUSTO RENɠCASTILLO AGUIRRE,RINGLER ISAIR REYES BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-03-0084-46,,13-010,HUEHUETENANGO,MALACATANCITO,COLEGIO PRIVADO MIXTO TECNOLӇICO RURAL,CASER͏ TOJOCHN,53226509,AUGUSTO RENɠCASTILLO AGUIRRE,MICHAEL AROLDO RODR͇UEZ LӐEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-04-0070-46,,13-013,HUEHUETENANGO,CUILCO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA YERBA BUENA ALTA,41113238,CARLOS HERIBERTO ESTRADA ANZUETO,HEILY ERASMA RAMOS REYNOSO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-0098-46,,13-011,HUEHUETENANGO,CUILCO,INSTITUTO DE EDUCACIӎ DIVERSIFICADA POR COOPERATIVA,ALDEA POSONICAPA CHIQUITO,51894002,DELMY ELISAMA CHAVEZ ROBLERO,NIKER LUCIANO CIFUENTES GLVEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-0112-46,,13-012,HUEHUETENANGO,CUILCO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASER͏ LA CRUZ REGIONAL,44949669,LUIS FERNANDO VENTURA GONZLEZ,BENIGNO ODILIO GONZLEZ VELSQUEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-0116-46,,13-012,HUEHUETENANGO,CUILCO,"INSTITUTO PRIVADO MIXTO ""I.P.E.V.""",ALDEA SOSͼ/td>,49585878,LUIS FERNANDO VENTURA GONZLEZ,ELIO ENA͠HERNNDEZ MART͎EZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,A DISTANCIA,HUEHUETENANGO
13-04-0117-46,,13-012,HUEHUETENANGO,CUILCO,"INSTITUTO PRIVADO MIXTO ""I.P.E.V.""",ALDEA SOSͼ/td>,49585878,LUIS FERNANDO VENTURA GONZLEZ,ELIO ENA͠HERNNDEZ MART͎EZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,HUEHUETENANGO
13-04-0118-46,,13-060,HUEHUETENANGO,CUILCO,CENTRO DE EDUCACIӎ EXTRAESCOLAR MUNICIPAL-CEEXM,2021-10-16 00:00:00,45766136,AROLDO HOSBERI SOSA LӐEZ,BERNABɠPATROCINIO GLVEZ ROBLERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,HUEHUETENANGO
13-04-0119-46,,13-013,HUEHUETENANGO,CUILCO,COLEGIO INTEGRAL EMPRESARIAL POR MADUREZ- CIEM,CALLE LA PAZ,77619224,CARLOS HERIBERTO ESTRADA ANZUETO,HELEN MARLENY LӐEZ ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-04-6414-46,,13-012,HUEHUETENANGO,CUILCO,INSTITUTO NORMAL MIXTO PRIVADO SAN ANDRES,CABECERA MUNICIPAL,49771646,LUIS FERNANDO VENTURA GONZLEZ,JESړ CATALINO HERRERA DE LEӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-04-6751-46,,13-011,HUEHUETENANGO,CUILCO,COLEGIO PRIVADO MIXTO PERLA ESCONDIDA,CABECERA MUNICIPAL,30846812,DELMY ELISAMA CHAVEZ ROBLERO,GEREMIAS GLVEZ MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-05-0027-46,,13-014,HUEHUETENANGO,NENTON,COLEGIO PARROQUIAL PRIVADO MIXTO NUESTRO SEяR DE ESQUIPULAS,CABECERA MUNICIPAL,45848073,JOSELINO SAMAYOA CASTILLO,ISMAEL EUGENIO PASCUAL GUILLɎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-05-0041-46,,13-014,HUEHUETENANGO,NENTON,"COLEGIO EVANGɌICO MIXTO ""LA VID VERDADERA""",CABECERA MUNICIPAL,48663281,JOSELINO SAMAYOA CASTILLO,NILSAN SAYDETH MONTEJO MENDOZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-05-0044-46,,13-014,HUEHUETENANGO,NENTON,"COLEGIO PRIVADO MIXTO ""NENTONENSE""",CABECERA MUNICIPAL,50327661,JOSELINO SAMAYOA CASTILLO,ELVIN ABILIO LӐEZ GRANADOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-05-0052-46,,13-014,HUEHUETENANGO,NENTON,"COLEGIO INTERCULTURAL PRIVADO MIXTO ""CIENCIA APLICADA""",CABECERA MUNICIPAL,57381713,JOSELINO SAMAYOA CASTILLO,MIGUEL ANGEL HERNNDEZ TӒREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-05-0055-46,,13-014,HUEHUETENANGO,NENTON,"COLEGIO INTERCULTURAL PRIVADO MIXTO ""CIENCIA APLICADA""",CABECERA MUNICIPAL,57381713,JOSELINO SAMAYOA CASTILLO,MIGUEL ANGEL HERNNDEZ TӒREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),HUEHUETENANGO
13-05-0058-46,,13-014,HUEHUETENANGO,NENTON,"COLEGIO PRIVADO MIXTO ""NENTONENSE""",CABECERA MUNICIPAL,50327661,JOSELINO SAMAYOA CASTILLO,ELVIN ABILIO LӐEZ GRANADOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-05-0061-46,,13-014,HUEHUETENANGO,NENTON,INSTITUTO NACIONAL DE EDUCACIӎ DIVERSIFICADA,CABECERA MUNICIPAL,32303010,JOSELINO SAMAYOA CASTILLO,MAŔ TERESA CANO SOLIS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-06-0055-46,,13-016,HUEHUETENANGO,SAN PEDRO NECTA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL TZALAY,45809305,MANRIQUE EZEQUIEL GӍEZ RECINOS,IRMA CLEMENTA HERNNDEZ VILLATORO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-06-0066-46,,13-016,HUEHUETENANGO,SAN PEDRO NECTA,"COLEGIO MIXTO ""LA CONCORDIA""",CABECERA MUNICIPAL,44955412,MANRIQUE EZEQUIEL GӍEZ RECINOS,FRANCISCO ANTONIO CASTILLO CAMPOSECO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-06-0075-46,,13-016,HUEHUETENANGO,SAN PEDRO NECTA,COLEGIO INTEGRAL EMPRESARIAL SAMPEDRANO POR MADUREZ,CABECERA MUNICIPAL,53217751,MANRIQUE EZEQUIEL GӍEZ RECINOS,IRIS LUĆ CIFUENTES MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-06-0077-46,,13-016,HUEHUETENANGO,SAN PEDRO NECTA,COLEGIO INTEGRAL EMPRESARIAL SAMPEDRANO POR MADUREZ,CABECERA MUNICIPAL,77226851,MANRIQUE EZEQUIEL GӍEZ RECINOS,IRIS LUĆ CIFUENTES MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-06-0078-46,,13-016,HUEHUETENANGO,SAN PEDRO NECTA,COLEGIO INTEGRAL EMPRESARIAL SAMPEDRANO POR MADUREZ,CABECERA MUNICIPAL,77226851,MANRIQUE EZEQUIEL GӍEZ RECINOS,IRIS LUĆ CIFUENTES MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-06-0081-46,,13-016,HUEHUETENANGO,SAN PEDRO NECTA,"COLEGIO TɃNICO INTEGRAL ""CURIE""",CABECERA MUNICIPAL,30493515,MANRIQUE EZEQUIEL GӍEZ RECINOS,JACKELYN YESENIA MARTINEZ MARTINEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-06-0083-46,,13-016,HUEHUETENANGO,SAN PEDRO NECTA,"COLEGIO TɃNICO INTEGRAL ""CURIE""",CABECERA MUNICIPAL,30493515,MANRIQUE EZEQUIEL GӍEZ RECINOS,JACKELYN YESENIA MARTINEZ MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-06-5758-46,,13-016,HUEHUETENANGO,SAN PEDRO NECTA,COLEGIO EVANGELICO MIXTO GETSEMANI,"SAN PEDRO NECTA, HUEHUETENANGO",77918301,MANRIQUE EZEQUIEL GӍEZ RECINOS,ORBELIO AGUST͎ CALDERӎ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-06-6072-46,,13-016,HUEHUETENANGO,SAN PEDRO NECTA,INSTITUTO PRIVADO MIXTO 'SAMPEDRANO',CANTON EL LLANO,44955412,MANRIQUE EZEQUIEL GӍEZ RECINOS,FRANCISCO ANTONIO CASTILLO CAMPOSECO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0027-46,,13-051,HUEHUETENANGO,JACALTENANGO,"LICEO MIXTO PRIVADO ""CAMPOSECO""","CANTӎ EL LLANO, ZONA 5",57301938,CESAR GOD͎EZ GIRӎ,ERICK ALBERTO ROSALES GӍEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0029-46,,13-051,HUEHUETENANGO,JACALTENANGO,"LICEO MIXTO PRIVADO ""CAMPOSECO""","CANTON EL LLANO, ZONA 5",47154132,CESAR GOD͎EZ GIRӎ,SINDY SIOMARA JIMɎEZ SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-07-0054-46,,13-051,HUEHUETENANGO,JACALTENANGO,LICEO PRIVADO MIXTO INTERCULTURAL DE OCCIDENTE,ALDEA BUXUP,53736913,CESAR GOD͎EZ GIRӎ,JENRY JUAN DELGADO D́Z,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0055-46,,13-051,HUEHUETENANGO,JACALTENANGO,"INSTITUTO PRIVADO MIXTO DIVERSIFICADO ""JACALTENANGO""",CANTӎ SAN SEBASTIN,40902970,CESAR GOD͎EZ GIRӎ,JOSɠFIDENCIO DELGADO HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0056-46,,13-051,HUEHUETENANGO,JACALTENANGO,"INSTITUTO PRIVADO MIXTO DIVERSIFICADO ""JACALTENANGO""",CANTӎ SAN SEBASTIN,59851269,CESAR GOD͎EZ GIRӎ,JOSɠFIDENCIO DELGADO HERNNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-07-0064-46,,13-051,HUEHUETENANGO,JACALTENANGO,"INSTITUTO PRIVADO MIXTO DIVERSIFICADO ""JACALTENANGO""",CANTӎ SAN SEBASTIAN,59851269,CESAR GOD͎EZ GIRӎ,MAŔ SALOMɠROS SNCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-07-0066-46,,13-051,HUEHUETENANGO,JACALTENANGO,"CENTRO EDUCATIVO COMUNITARIO ""SAN JOSɠTZISBAJ""","CANTӎ PARROQUIA, ALDEA TZISBAJ",50601736,CESAR GOD͎EZ GIRӎ,CAYETANO JIMɎEZ DOMINGO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-0067-46,,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO NACIONAL DE EDUCACIӎ DIVERSIFICADA,CANTӎ SAN SEBASTIN,50062846,CESAR GOD͎EZ GIRӎ,JESړ RODOLFO CAMPOSECO SILVESTRE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-07-0068-46,,13-060,HUEHUETENANGO,JACALTENANGO,CENTRO DE EDUCACIӎ EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,32124222,AROLDO HOSBERI SOSA LӐEZ,ADELAIDA MAŔ HURTADO LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,HUEHUETENANGO
13-07-0072-46,,13-051,HUEHUETENANGO,JACALTENANGO,"LICEO MIXTO PRIVADO ""CAMPOSECO""","CANTӎ EL LLANO, ZONA 5",47154132,CESAR GOD͎EZ GIRӎ,SINDY SIOMARA JIMɎEZ SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-07-0075-46,,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO NACIONAL TECNOLӇICO,CANTӎ SAN SEBASTIN,32640401,CESAR GOD͎EZ GIRӎ,JOSɠISMAEL D́Z MONTEJO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-07-6385-46,,13-051,HUEHUETENANGO,JACALTENANGO,INSTITUTO PRIVADO MIXTO DIVERSIFICADO JACALTENANGO,CANTӎ SAN SEBASTIN,40902970,CESAR GOD͎EZ GIRӎ,JOSɠFIDENCIO DELGADO HERNNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-07-6871-46,,13-051,HUEHUETENANGO,JACALTENANGO,"LICEO MIXTO PRIVADO ""CAMPOSECO""","CANTӎ EL LLANO, ZONA 5",47154132,CESAR GOD͎EZ GIRӎ,SINDY SIOMARA JIMɎEZ SILVESTRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0045-46,,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,"INSTITUTO PARTICULAR MIXTO INTERCULTURAL ""CIENCIA Y DESARROLLO""","BARRIO ESQUIPULAS, ZONA 6",77806985,PETRONA SABINA LӐEZ LORENZO DE ANTONIO,JAIME ESTUARDO DOM͎GUEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0046-46,,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO NORMAL MIXTO PRIVADO,"BARRIO EL CARMEN, ZONA 2",57521085,PETRONA SABINA LӐEZ LORENZO DE ANTONIO,RONI GEPCER CANO CASTELLANOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0049-46,,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,LICEO TɃNICO LIBERADOR KAROL WOJTILA,BARRIO COTZAN,40206637,PETRONA SABINA LӐEZ LORENZO DE ANTONIO,ANDRɓ BONIFACIO LӐEZ ANDRɓ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0058-46,,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,"COLEGIO LICEO TɃNICO LIBERADOR ""KAROL WOJTILA""",BARRIO COTZAN,45281085,PETRONA SABINA LӐEZ LORENZO DE ANTONIO,NIDIA KARINA ESCOBEDO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-08-0059-46,,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,"COLEGIO PARROQUIAL ""SAN PEDRO""",BARRIO EL CENTRO SAN PEDRO SOLOMA,37147159,PETRONA SABINA LӐEZ LORENZO DE ANTONIO,MAŔ ROSA RAM͒EZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-08-0062-46,,13-021,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,"BARRIO ESQUIPULAS, ZONA 6",77806985,PETRONA SABINA LӐEZ LORENZO DE ANTONIO,JAIME ESTUARDO DOM͎GUEZ RODAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),HUEHUETENANGO
13-08-0063-46,,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,"LICEO TɃNICO LIBERADOR ""KAROL WOJTYLA""",CABECERA MUNICIPAL,45281085,PETRONA SABINA LӐEZ LORENZO DE ANTONIO,NIDIA KARINA ESCOBEDO MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-08-7124-46,,13-020,HUEHUETENANGO,SAN PEDRO SOLOMA,INSTITUTO PARTICULAR MIXTO INTERCULTURAL CIENCIA Y DESARROLLO,"BARRIO ESQUIPULAS, ZONA 6",77806985,PETRONA SABINA LӐEZ LORENZO DE ANTONIO,ROSALIO TELEGUARIO MAGZUL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0004-46,,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"COLEGIO PRIVADO MIXTO ""NUEVO HORIZONTE""",CABECERA MUNICIPAL,57811883,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,JUAN JOSɠRAM͒EZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-09-0045-46,,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,COLEGIO PRIVADO MIXTO PREUNIVERSITARIO CIENTIFICO INTEGRAL,SAN ILDEFONSO IXTAHUACAN,59991051,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,JOSɠVINICIO PɒEZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0046-46,,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"COLEGIO EVANGɌICO MIXTO PRIVADO ""EMANUEL""",CABECERA MUNICIPAL,57548166,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,MARLEN MILENA YAQUE RAM͒EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0059-46,,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,LICEO PRIVADO MIXTO EDNA EDITH HERRERA VILLATORO,CABECERA MUNICIPAL,59991051,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,JOSɠVINICIO PɒEZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-09-0061-46,,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"COLEGIO EVANGɌICO PRIVADO MIXTO ""NUEVO HORIZONTE""",CABECERA MUNICIPAL,33370931,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,JUAN JOSɠRAM͒EZ LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-0072-46,,13-060,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- GRUPO CEIBA,"CASER͏ EL PLATANAR, ALDEA CASACA",49709946,AROLDO HOSBERI SOSA LӐEZ,MAYCO LEONEL DOMINGO HERNNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,HUEHUETENANGO
13-09-0074-46,,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,LICEO PRIVADO MIXTO EDNA EDITH HERRERA VILLATORO,CABECERA MUNICIPAL,59991051,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,JOSɠVINICIO PɒEZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),HUEHUETENANGO
13-09-0078-46,,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,"LICEO PRIVADO MIXTO ""WELLMANN""",CABECERA MUNICIPAL,49177782,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,IRIS MARLENY HERRERA MART͎EZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-09-1582-46,,13-022,HUEHUETENANGO,SAN ILDEFONSO IXTAHUACAN,INSTITUTO NORMAL MIXTO PRIVADO 'AJPON',SAN ILDEFONSO,77228643,ANDRɓ TOMS LEӎ ANDRɓ GASPAR,RUDY EMILIO MORALES DE PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-11-0057-46,,13-024,HUEHUETENANGO,LA LIBERTAD,CENTRO EDUCATIVO COMUNITARIO ADVENTISTA SINAI,ALDEA EL CHALUM,59966686,RUPERTO ARMANDO RAM͒EZ MORALES,ESAڠ MAT́S HERRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-11-0060-46,,13-023,HUEHUETENANGO,LA LIBERTAD,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,NUEVA COLONIA,33053680,OSBIN NAARY GARĆ,RUBIO OTONIEL PɒEZ MART͎EZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-11-0069-46,,13-023,HUEHUETENANGO,LA LIBERTAD,"COLEGIO PRIVADO MIXTO ""EMMANUEL""",CABECERA MUNICIPAL,30181389,OSBIN NAARY GARĆ,ESTUARDO HOCSALӎ RECINOS HIDALGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
