CODIGO,Unnamed: 1,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
06-01-0001-42,,06-001,SANTA ROSA,CUILAPA,EODP,ALDEA LOS ESCLAVOS,42197941,IRMA YOLANDA CHACON ARROYO,CINDY MELISSA SOLARES SOLARES,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0002-42,,06-001,SANTA ROSA,CUILAPA,EODP EMILIA MEYER,1A AVENIDA 4-35 ZONA 4,78866523,IRMA YOLANDA CHACON ARROYO,MARISABEL PɒEZ FRANCO,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0006-43,,06-001,SANTA ROSA,CUILAPA,EOUM TIPO FEDERACION DOMINGO FAUSTINO SARMIENTO,"4A. CALLE 4-03 ZONA 4, BARRIO EL LLANITO",42041137,IRMA YOLANDA CHACON ARROYO,JULIO HILARIO SNCHEZ CARRILLO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0007-43,,06-001,SANTA ROSA,CUILAPA,EOUM TIPO FEDERACION DOMINGO FAUSTINO SARMIENTO,BARRIO EL LLANITO,55124030,IRMA YOLANDA CHACON ARROYO,ELISA REBECA MART͎EZ ROCA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0008-43,,06-001,SANTA ROSA,CUILAPA,EORM,PARCELAMIENTO LA CUARENTISEIS,,IRMA YOLANDA CHACON ARROYO,LESTER IVAN DIVAS REYNA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0009-43,,06-001,SANTA ROSA,CUILAPA,EOUM VICTOR MANUEL MONTERROSO GRANADOS,BARRIO EL CALVARIO,78865221,IRMA YOLANDA CHACON ARROYO,HEINER JOSUɠGARĆ REVOLORIO,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0010-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASER͏ LAGUNA DE SAN JOSE,56309755,IRMA YOLANDA CHACON ARROYO,ELBA MARIBEL LɍUS CASTELLANOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0011-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA PLAN DEL AMATE,,IRMA YOLANDA CHACON ARROYO,MARIA ELIDA HERNNDEZ AGUILAR,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0012-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA PLAN DE AVILA,,IRMA YOLANDA CHACON ARROYO,SILVIA LETICIA RAM͒EZ LӐEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0013-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA CUESTA GRANDE,,IRMA YOLANDA CHACON ARROYO,NORMA ELIZABETH BAILON LORENZANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0014-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA LAGUNA SECA,58569709,IRMA YOLANDA CHACON ARROYO,CARLOS ENRIQUE CRISTALES ARRɃIS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0015-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA EL PINITO,,IRMA YOLANDA CHACON ARROYO,JUANA REBECA CASTILLO HERRARTE,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0016-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA MONTECILLOS,35663544,IRMA YOLANDA CHACON ARROYO,LESLI DALILA PALACIOS CARRILLO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0017-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA JOYA DE LIMON,,IRMA YOLANDA CHACON ARROYO,ANA VERONICA RODAS ROJAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0018-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA LOS MATOCHOS,,IRMA YOLANDA CHACON ARROYO,DAVID DE LA CRUZ BENITO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0019-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA BARILLAS,,IRMA YOLANDA CHACON ARROYO,EVA LEONOR TUNCHEZ DE PAZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0020-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA EL MOLINO,,IRMA YOLANDA CHACON ARROYO,MIRNA JUDITH ORT͚ LEMUS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0021-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA SAN JUAN DE ARANA,56169711,IRMA YOLANDA CHACON ARROYO,DOMINGO ANTONIO LӐEZ TICڎ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0022-43,,06-001,SANTA ROSA,CUILAPA,EORM LIC. GUILLERMO FERNANDEZ LLERENA,ALDEA LOS ESCLAVOS,54860165,IRMA YOLANDA CHACON ARROYO,MOISɓ MOLINA CASTILLO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0023-42,,06-001,SANTA ROSA,CUILAPA,EODP ANEXA A EORM EL CIELITO,ALDEA EL CIELITO,,IRMA YOLANDA CHACON ARROYO,ARGELIA MARILIZ DE LEӎ REQUENA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0023-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA EL CIELITO,56996432,IRMA YOLANDA CHACON ARROYO,ARGELIA MARILIZ DE LEӎ REQUENA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0024-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA RODEO EL MOLINO,,IRMA YOLANDA CHACON ARROYO,INGRID JANETHE RAM͒EZ HURTARTE,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0025-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA SAN JOSE EL ROSARIO,,IRMA YOLANDA CHACON ARROYO,MARIA ODILIA GONZALEZ SOLARES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0026-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA NUEVA PROVIDENCIA,,IRMA YOLANDA CHACON ARROYO,MAŔ SARBELIA YANES GUTIɒREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0027-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA GUACAMAYAS VILLA LAURA,,IRMA YOLANDA CHACON ARROYO,RUBIDIA GONZLEZ JIMɎEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0031-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASER͏ EL RENACIMIENTO,,IRMA YOLANDA CHACON ARROYO,MAGNOLIA LEONILA POZAS HERNNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0035-44,,06-001,SANTA ROSA,CUILAPA,EOPA,"2A AVENIDA 4-03 ZONA 4, BARRIO EL LLANITO",54448299,IRMA YOLANDA CHACON ARROYO,JOSE ANTONIO LOPEZ,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SANTA ROSA
06-01-0036-45,,06-001,SANTA ROSA,CUILAPA,INEBE CON ORIENTACION OCUPACIONAL DR. JUAN JOSE AREVALO BERMEJO,BARRIO LAS DELICIAS,78865440,IRMA YOLANDA CHACON ARROYO,EDVIN DE JESړ LUCAS SENZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0037-45,,06-001,SANTA ROSA,CUILAPA,IEBC DE ENSEсNZA,BARRIO LAS DELICIAS,78865054,IRMA YOLANDA CHACON ARROYO,VERONICA LIZZET CALDERON CASTILLO,BASICO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0039-46,,06-001,SANTA ROSA,CUILAPA,"ESCUELA NACIONAL DE CIENCIAS COMERCIALES ""PROFESOR JORGE HUGO BARILLAS MɎDEZ",LOTIFICACION BELLA VISTA EL CALVARIO,42997568,IRMA YOLANDA CHACON ARROYO,CARLA SELENE FORTUNY HERNNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0042-42,,06-001,SANTA ROSA,CUILAPA,EODP,CASERIO BRISAS DEL ZAPOTE,32149858,IRMA YOLANDA CHACON ARROYO,GLENDY ODALIS TECUN GUERRA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0043-42,,06-001,SANTA ROSA,CUILAPA,EODP,CASERIO CUESTA CHIQUITA,,IRMA YOLANDA CHACON ARROYO,SONIA MARISOL AGUILAR MORALES,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0044-42,,06-001,SANTA ROSA,CUILAPA,EODP,COLONIA NUESTRA SEяRA CONSOLADORA DEL CARPINELLO,58354584,IRMA YOLANDA CHACON ARROYO,AXEL ENRIQUE SALAZAR,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0046-42,,06-001,SANTA ROSA,CUILAPA,EODP,CASERIO SAN MATEO,59400750,IRMA YOLANDA CHACON ARROYO,FLORITA ISABEL LOY SNCHEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0047-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASERIO LAS ANIMAS,58796724,IRMA YOLANDA CHACON ARROYO,KATHERINE DAYANA PINEDA QUINTANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0048-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASERIO BRISAS DEL ZAPOTE,,IRMA YOLANDA CHACON ARROYO,HENRY OSWALDO RAMIREZ PARADA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0049-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASERIO SAN JOSE LAS BRISAS,50139136,IRMA YOLANDA CHACON ARROYO,DORA ESPERANZA HERRERA SOLARES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0050-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASERIO SAN MATEO,56325045,IRMA YOLANDA CHACON ARROYO,AMɒICA MARLENY BARRERA GONZLEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0051-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASERIO CUILAPILLA,,IRMA YOLANDA CHACON ARROYO,CARMEN YANIRA VASQUEZ GARCIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0052-43,,06-001,SANTA ROSA,CUILAPA,EORM,COLONIA NUESTRA SEяRA CONSOLADORA DEL CARPINELLO,39803501,IRMA YOLANDA CHACON ARROYO,ANGɌICA MAŔ BARRIENTOS LӐEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0053-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASERIO CUESTA CHIQUITA,,IRMA YOLANDA CHACON ARROYO,SANDRA MARLENI NAJERA SOLORZANO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0054-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASERIO LOS LLANOS,55952920,IRMA YOLANDA CHACON ARROYO,MARVIN ORLANDO MOLINA HERRERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0055-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASERIO POLVORIN ALDEA LOS ESCLAVOS,,IRMA YOLANDA CHACON ARROYO,GLORIA MARINA SILVESTRE ARRECIS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0056-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASERIO EL RETIRO,,IRMA YOLANDA CHACON ARROYO,LESLY ANABEL RUSTRIN RAM͒EZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0057-43,,06-001,SANTA ROSA,CUILAPA,EORM,PARCELAMIENTO CONCEPCION,,IRMA YOLANDA CHACON ARROYO,CLAUDIA AZUCENA BOTEO MART͎EZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0058-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASERIO EL REPARADERO,,IRMA YOLANDA CHACON ARROYO,MANUEL RODRIGUEZ ARIAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0059-42,,06-001,SANTA ROSA,CUILAPA,EODP,PARCELAMIENTO CONCEPCION,,IRMA YOLANDA CHACON ARROYO,MIRNA LORENA MORALES PINEDA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0060-45,,06-001,SANTA ROSA,CUILAPA,IEBC DE ENSEсNZA,"ALDEA GUACAMAYAS, VILLA LAURA",,IRMA YOLANDA CHACON ARROYO,RUBIDIA GONZLEZ JIMɎEZ,BASICO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0062-45,,06-001,SANTA ROSA,CUILAPA,INEB,"""BARRIO LA PARROQUIA""",78866044,IRMA YOLANDA CHACON ARROYO,ODRA KARINA VSQUEZ SOLӒZANO,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0063-45,,06-001,SANTA ROSA,CUILAPA,INEB DE TELESECUNDARIA,CASERIO LAGUNA DE SAN JOSE,42491736,IRMA YOLANDA CHACON ARROYO,MEDARDO SALAZAR BOLAяS,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0064-45,,06-001,SANTA ROSA,CUILAPA,INEB DE TELESECUNDARIA,ALDEA VILLA GRACIELA,44821589,IRMA YOLANDA CHACON ARROYO,EDY FRANCISCO CALEL MIJANGOS,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0065-45,,06-001,SANTA ROSA,CUILAPA,INEB DE TELESECUNDARIA,"CALLE PRINCIPAL, ALDEA EL JICARO",47138062,IRMA YOLANDA CHACON ARROYO,MARILYN ANALY GALIZ GARCIA,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0066-45,,06-001,SANTA ROSA,CUILAPA,INEB DE TELESECUNDARIA,ALDEA NUEVA CANDELARIA,59926206,IRMA YOLANDA CHACON ARROYO,CɓAR ARMANDO CORONADO FRANCO,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0067-45,,06-001,SANTA ROSA,CUILAPA,INEB DE TELESECUNDARIA,ALDEA NUEVA PROVIDENCIA,45125103,IRMA YOLANDA CHACON ARROYO,SILVIA AMPARO CHAJON LOPEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0068-45,,06-001,SANTA ROSA,CUILAPA,INEB DE TELESECUNDARIA,"CASER͏ EL RENACIMIENTO, ALDEA LOS ESCLAVOS",50197979,IRMA YOLANDA CHACON ARROYO,ABEL MIZRAI ALVAREZ GONZLEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0069-46,,06-001,SANTA ROSA,CUILAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"LOTIFICACION BELLA VISTA, BARRIO EL CALVARIO",58560517,IRMA YOLANDA CHACON ARROYO,NERY FRANCISCO MAURICIO LӐEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0070-42,,06-001,SANTA ROSA,CUILAPA,EODP ANEXA A EORM,CASERIO LA MASCOTILLA,,IRMA YOLANDA CHACON ARROYO,MIRNA AZUCENA MAYɎ LOPɚ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0071-42,,06-001,SANTA ROSA,CUILAPA,EODP ANEXA A EORM,CASERIO EL RETIRO,42258774,IRMA YOLANDA CHACON ARROYO,LESLY ANABEL RUSTRIN RAM͒EZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0072-42,,06-001,SANTA ROSA,CUILAPA,EODP ANEXA A EORM,CASERIO LAS ANIMAS,58796724,IRMA YOLANDA CHACON ARROYO,KATHERINE DAYANA PINEDA QUINTANA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0073-42,,06-001,SANTA ROSA,CUILAPA,EODP ANEXA A EORM,CASERIO EL REPARADERO,,IRMA YOLANDA CHACON ARROYO,MANUEL RODRIGUEZ ARIAS,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0074-42,,06-001,SANTA ROSA,CUILAPA,EODP ANEXA A EORM,COLONIA BELLA VISTA,,IRMA YOLANDA CHACON ARROYO,MARIA DEL ROSARIO RUANO MERIDA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0075-42,,06-001,SANTA ROSA,CUILAPA,EODP,CASERIO CUILAPILLA,42141951,IRMA YOLANDA CHACON ARROYO,LESVIA MAGNOLIA MAURICIO HERNNDEZ,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0077-42,,06-001,SANTA ROSA,CUILAPA,EODP,"CASERIO EL POLVORIN, ALDEA LOS ESCLAVOS",,IRMA YOLANDA CHACON ARROYO,EVELYN NINETH GONZLEZ DEL CID,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0079-42,,06-001,SANTA ROSA,CUILAPA,EODP,COLONIA BUENA VISTA,,IRMA YOLANDA CHACON ARROYO,WENDY MAŔ MOREIRA ALFARO,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SANTA ROSA
06-01-0080-42,,06-001,SANTA ROSA,CUILAPA,EODP,CASERIO SAN JOSE LAS VEGAS,53111408,IRMA YOLANDA CHACON ARROYO,DEICY YESSENIA DIAZ GARCIA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0081-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA NUEVA CANDELARIA,36320360,IRMA YOLANDA CHACON ARROYO,CAYETANO LӐEZ RAMOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0082-45,,06-001,SANTA ROSA,CUILAPA,INEB DE TELESECUNDARIA,ALDEA SAN NICOLAS,35653023,IRMA YOLANDA CHACON ARROYO,FLORIDALMA LӐEZ RAM͒EZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0083-42,,06-001,SANTA ROSA,CUILAPA,EODP ANEXA A EORM,ALDEA AGUA ZARCA,41118469,IRMA YOLANDA CHACON ARROYO,GILDA MARIA GUTIɒREZ PERALTA,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0084-43,,06-001,SANTA ROSA,CUILAPA,EORM,ALDEA AGUA ZARCA,59499405,IRMA YOLANDA CHACON ARROYO,GILDA MARIA GUTIɒREZ PERALTA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0085-43,,06-001,SANTA ROSA,CUILAPA,EORM,"CASERIO LA LIMONADA, ALDEA EL MOLINO",,IRMA YOLANDA CHACON ARROYO,ERIKA MARIZA GARCIA RUANO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0086-45,,06-001,SANTA ROSA,CUILAPA,INEB DE TELESECUNDARIA,CASER͏ LOS CHILITOS,59395255,IRMA YOLANDA CHACON ARROYO,BELTER JOEL ESQUITE PEREZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0089-44,,06-001,SANTA ROSA,CUILAPA,CENTRO DE EDUCACION EXTRAESCOLAR -PEAC-,BARRIO EL LLANITO 1RA CALLE ZONA 4,53269577,IRMA YOLANDA CHACON ARROYO,KAREN ANDREA ZARCEя ORTEGA,PRIMARIA DE ADULTOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-01-0091-46,,06-001,SANTA ROSA,CUILAPA,"COLEGIO TECNOLOGICO MODERNO ""NUESTRA SEяRA DE LA ASUNCION""","ALDEA GUACAMAYAS, VILLA LAURA",41064795,IRMA YOLANDA CHACON ARROYO,JULIO HILARIO SNCHEZ CARRILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0092-42,,06-001,SANTA ROSA,CUILAPA,EODP,BARRIO LA PARROQUIA,78865390,IRMA YOLANDA CHACON ARROYO,KAREN LUĆ ORELLANA GARĆ,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0096-43,,06-001,SANTA ROSA,CUILAPA,EORM NO. 02,PARCELAMIENTO CONCEPCIӎ,42802541,IRMA YOLANDA CHACON ARROYO,AXEL RONAEL CHAJӎ MART͎EZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0097-42,,06-001,SANTA ROSA,CUILAPA,EODP NO. 02,PARCELAMIENTO CONCEPCIӎ,50198115,IRMA YOLANDA CHACON ARROYO,CLORIDANDA ARGENTINA POZUELOS QUEVEDO,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0098-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASER͏ LAS VEGAS DE SAN JOSɼ/td>,41181128,IRMA YOLANDA CHACON ARROYO,ELMER TOMS VALENZUELA LӐEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0099-46,,06-001,SANTA ROSA,CUILAPA,ESCUELA NORMAL INTERCULTURAL,"LOTIFICACIӎ BELLA VISTA, BARRIO EL CALVARIO",78865480,IRMA YOLANDA CHACON ARROYO,ANGELA RAQUEL DIVAS QUEVEDO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0100-43,,06-001,SANTA ROSA,CUILAPA,EORM,CASER͏ EL PAPAYO,78865498,IRMA YOLANDA CHACON ARROYO,ANA ELIZABET SANTOS MONTENEGRO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0101-42,,06-001,SANTA ROSA,CUILAPA,EODP,CASER͏ EL PAPAYO,78865498,IRMA YOLANDA CHACON ARROYO,NUBIA BEATRIZ MORALES LEMUS,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0104-45,,06-039,SANTA ROSA,CUILAPA,"CENTRO DE EDUCACIӎ EXTRAESCOLAR -CEEX- ""COOPERATIVA EL RECUERDO""",CENTRO CULTURAL DE LAS AMERICAS 5 CALLE 1-09 ZONA 1,78866063,JORGE BALDOMERO GONZALEZ BARRERA,ALEYDA MARGARITA MONTENEGRO HERNNDEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
